content,score,label
Gem membosankan Aku TH 12 ketemu TH 14- 15 pantes gem ini sepi,2,negatif
tolong jangan mahal mahal untuk tembok nya,4,positif
sangat memuaskan,5,positif
anjay,5,positif
bagus banget,5,positif
mantap,5,positif
bagus,5,positif
game ini seruu sekali,5,positif
"game terbaik, dari dulu saya memainkannya sejak tahun 2013 dan itu sangat nostalgia, dan saya sekarang memainkannya makasih clash of clans telah menemani masih kecil ku.",5,positif
"tolonglah dev, dari kemarin VOC ku stuck di loading screen 90% terus",2,negatif
"ini game kok tolol yah dari dulu masalah koneksi gak ada di perbaiki padahal koneksi sehat sehat,pea suu",1,negatif
memuat ulang aj trs (jaringan terputus).,1,negatif
game lama tapi seru,5,positif
Bagussss hahha enakennn,5,positif
selalu menghibur di waktu kosong !,5,positif
mantap,5,positif
"gk asik coc ny sesudah apgred. apa kok ada bala tentara rasaksa yg baru ini gk bisa mati. mati hidup lagi. ya menang terus, gk ada tantangannya. di buat bisa mati saja biar seru ada tantangannya. bala tentara yg lama jadi gk di perlukan lagi klo kayak gitu .",2,negatif
👍,5,positif
the best 😊,3,positif
"mana fitur temukan anggota baru,,, kok hilang tolong kembalikan lahh biar gampang cari anggota sekarang susah carinya soal gak ada fiturnya",3,positif
"game yang sangat bagus, dan tidak membosankan🤗👍",5,positif
coc tolong di perbaiki lgi dong. gwe merasa bosen bngt main coc klo lgi up semua dan lgi ga bisa nyerang. ga bisa ngapa ngapain. di perbaiki lgi klo bisa waktu up jngn terlalu lama dan klo tropi udh di liga ada batas penyerangan. klo bisa di perluas sprti kita bisa liat clan lain war atau bisa kirim pesan ke pemain lain kan jdi ga bosan bosan amat.. 🙏🙏,3,positif
keren,5,positif
Gam eny udha bagus,5,positif
KERENNNN,5,positif
"udah dari 2016 gue main nih game,thanks buat admin udh terus mengembangkan game ini",5,positif
bagus banget,5,positif
mantap,5,positif
Kenapa saya mau turunkan rank liga tertinggi kok lama sama berkurang sedikit daripada menyerang malah lebih banyak karena tidak nyaman diposisi itu bagi kami tidak seru dan buruk di permainan ini kalau tidak segera menyesuaikan semuanya bakal hapus game ini....!!!,1,negatif
menghibur sekali,5,positif
"Bintang 3 dulu soalnya masalahnya ada di tembok yang harga upgrade nya yang terlalu mahal, karena apa semakin tinggi Town Hall semakin tidak terlalu berguna juga temboknya, karena ada sebagian hero yang bisa menghancurkan tembok dengan mudah, jadi tolong lah untuk harga upgrade tembok nya di kurangi sekarang tembok malah seperti hiasan saja",3,positif
game yang menyenangkan,5,positif
seru,5,positif
"keren ini game, simple tapi seru dan tetap bertahan sampe skrng",5,positif
game nya bagus 😁,5,positif
game tenang dan seru,5,positif
game nya bagus GK membosankan,5,positif
game seruuu🥰🥰,5,positif
ok,5,positif
oke,4,positif
baik,3,positif
Bagus sangat,5,positif
"udh 2 tahun saya tidak bermain coc, dan saya ingin kembali bermain coc. stelah saya bermain, didalam game kenapa selalu saja sinyal jelek padahal sinyal saya sangat bagus?? jika begini terus saya mending hapus game ini dan tidak bermain game ini lagi! Untuk menghargai game coc ini saya memberikan 2 bintang",2,negatif
"sekarang banyak bug ,server sering tidak terjadi sinkron",1,negatif
mantap,3,positif
Makin jos .,5,positif
"tolong waktu upgrade di perpendek lagi, tiap nyelesain 1 TH aja butuh waktu 1bulan lebih. buat developer tolong di pertimbangkan lagi",1,negatif
"game lumayan bagus, tapi saya kurang puas kadang2 akun agak lama tidak di pakai sering kena banned permanen tanpa kesalahan.mohon perbaiki",4,positif
semoga lebih bagus lagi,5,positif
game yg asik,4,positif
"Akun saya sudah berada di liga Legend, saya merasa keberatan ketika saya mengalami sinyal terputus saya benar2 kehilangan kesempatan menyerang saya yang hanya berbatas 8x serangan per-hari nya.. termasuk juga putus sinyal di saat asyik ber main perang clan.. saran saya tolong dibuat pengaturan bilamana sedang terputus sinyalnya ketika kembali login, maka kesempatan serang saya bisa diulang kembali tanpa menyita kesempatan serang dengan tercatat 0%.. Padahal saya sudah menggunakan HP android11 😤",4,positif
tingkatkan lg,5,positif
game terbaik,5,positif
game yg bisa bikin aku nostalgia,5,positif
permainan nya sangat bagus,5,positif
sudah stop main game ini ..sejak 2015,3,positif
game bagus,4,positif
good game,5,positif
so fun,5,positif
sanganat cocok untuk dimainin,4,positif
mantap,5,positif
nice game,5,positif
good,5,positif
good,5,positif
mantap,5,positif
bagus sekali,5,positif
"Terlalu banyak bug ketika mau menyerang base lawan,tiba tiba stack dan memuat ulang padahal jaringan stabil,dan suka ada notifikasi harus update aplikasi padahal sudah update versi terbaru.Tolong perbaiki permasalah bug yang selalu mengganggu ketika mau menyerang base lawan.Terima Kasih",1,negatif
tambahin th ny lg,5,positif
Untuk pemindahan akun susah banget ... Tlg d perbaiki sistemnya...🙏,5,positif
"tolong di perbaiki dong malah kslau trofi sudah legen kami yang th 13 udah legen masak musuhnya th 16-17 kan enggak adil,,kami nyerang gak bisa rata gantian kami yang di serang pas ti rata",2,negatif
update trus...,4,positif
mantep lah skarang mah,5,positif
di percepat lagi waktu peningkatanya,5,positif
mantap,5,positif
minimal sistem raid dsb dipermudah bagi pemula,4,positif
udh nggk seru mainnya....masak th bawah bisa ratakan th tinggi.. mana lagi platinnya di tambah lagi males jdi mainnya,1,negatif
good,5,positif
Ya game bagus,5,positif
Kalau bisa chat Global tolong di kembalikan ajah,4,positif
wowwwww mantappp,5,positif
bagus,5,positif
apa ini maksudnya oy lagi nyerang Napa tiba tiba desa saya ke reset dari awal padahal sudah th 8 malah kereset lagi jadi malas mainnya aelah🗿,1,negatif
game bagus,5,positif
"bagus sekali hero nya , di tambah hero ikonik Indonesia",5,positif
buat penghilang suntuk,5,positif
makin gak jelas,1,negatif
GG game,4,positif
👍👍👍,5,positif
Ok,4,positif
mantap dech,5,positif
gamenya sudah bagus klo bisa upgrade th lagi supaya makin seru mainnya,5,positif
gacor,5,positif
game Minecraft yang bagus cuman terlalu banyak hero yang dimasukkan Saya lebih suka game ini seperti dulu lagi kalau soal heronya emang cepet yang bikin saya malas itu terlalu banyak hero yang dimasukkan,1,negatif
sangat menghibur,5,positif
makin gede aja MB nya,1,negatif
menyenangkan pasukan.y,5,positif
lumayan,4,positif
lebih menyenangkan,5,positif
Keren pokonya main nya santai gak perlu emosi 😁😁,5,positif
good,5,positif
min coba ulti hero tambahin jadi 3 gitu biar enak proses min,5,positif
bagus,1,negatif
"coc dari dulu permasalahan nya cuma di server doang saya kira masalah ini udah di benahin ternyata masih sama aja, lagi attack tiba tiba server terputus,, tolong lah untuk masalah ini diperbaiki dari dulu padahal masa tidak ada kemajuan sama sekali",1,negatif
👍,5,positif
"saya sangat suka sama game ini dari konsep sama event nya menarik, tapi saran saya bisa gak kalo ditambahkan fitur voice note karena kadang kadang saya capek ngetiknya",5,positif
Habis update jadi buruk dapat lawan yg 2 samapi 3 level di atas th kita th 12 dapat lawan th 14-15 ya jelas nyerang bintang 1 aja hedeh gajelas,1,negatif
bagus,5,positif
geme nya seru membantu mengasah strategi untuk menyerang desa lain,5,positif
"sulit sulit,saya baru naik TH 13 giliran mau attack malah ketemu TH 15 max lagi hanya 10% doang buat ketemu yg TH nya sama",3,positif
siiiplah... aku udah bertahun²maen game ini,4,positif
"Saran saya tolong saat nyerang pengurangan trophy di banyakin sekitar 15-20an, saya sekarang terlalu banyak nyerang, trophy ketinggian sulit menurunkan trophy. Semoga didengar oleh pihak supercell. Sekian terimakasih",5,positif
"Tolong kalo pas cwl tidak ada update pasukan ,,,jadi GK ferr main ,,,jadi pasukan. Yang update harusnya tidak bisa di pake di war liga ,,,udh mau selesai baru ada update pasukan asial bngt si tidak adil ,,,,,",1,negatif
keren dah pokoknya kasih gua 5000 permata,5,positif
banyak bug,1,negatif
bagus,5,positif
jangan terlalu banyak event.karena game KLO terlalu mudah malah bikin bosan,5,positif
permainan yang seruh,5,positif
seruan epep,5,positif
"buat Dev tolong di dengarkan saran saya, saya sudah bermain coc sejak 2016 dan ada 1 fitur saya pingin di kembalikan yaitu fitur naikan level Hero tapi masih bisa di buat serang,dulu fitur ini sgt berguna,karna sekarang sulit sekali untuk naikan Hero,kalau mau naikan lvl Hero dan kehilangan 1 Hero maka kekuatan serangan saya berkurang sgt besar membuat saya tidak maximal saya menyerang dan tidak bisa bintang 3,tolong supercell balikan fitur up Hero tapi masih bisa di pake Hero nya",5,positif
g bisa login,1,negatif
TERBAIK. SELALU ADA EVENTNYA YANG SERU SERU,5,positif
game ea seru,5,positif
sejak bulan April ini saya merasa trops dan event bulan ini seru sekali trimakasih supercell 🙏,5,positif
good kalau bisa lebih sering ada event dan hadiah yang wowww,4,positif
lebih baik,5,positif
sangat puas,5,positif
mntap stelah updeat,5,positif
game ini seru sekali,4,positif
oke,5,positif
noice,5,positif
Karena untuk menyerang tidak lagi menggunakan waktu tunggu jadi merasa ga seru ajah sih,5,positif
mantap,5,positif
Saya umur sudah 52 tahun masih setia main coc...level juga sudah sebagian mentok😄😄😄👍👍👍👍👍,5,positif
mantap,5,positif
kerja bagus,4,positif
"ga main Clash of Clans lagi, karna kode verif ga masuk ke email",1,negatif
seru,4,positif
Mantap seru update nya peleton nya OP²,5,positif
gamenya cocok untuk yang santai santai,5,positif
bg ini kenapa terus terusan kesalahan sambungan padahal jaringan lancar? jadi stuck di loading?,5,positif
keren banget,5,positif
"saya sebenarnya pemain lama dan udah lama ku uinstal gara-gara chat global di hilangkan. kemudian suatu hari saya ingin memainkan game ini lagi, tapi sayangnya akunku hilang semua karena kebijakan developer yang menghilangkan akun Google Play",1,negatif
saya sangat suka geme ini,5,positif
"game sangat seru , walaupun butuh kesabaran yang tinggi",5,positif
Oke,1,negatif
Game nya gak seru,5,positif
mantap,5,positif
bagus sangat,5,positif
sering dc2 an ketika war dan langsung kereset tidak bisa di lanjutkan tolong update biar bisa kalau dc dan login lg bisa melanjutkan p enyerengan,1,negatif
mantap,5,positif
gamenya bagus bisa ngeratain kerajaan,5,positif
sangat seru,5,positif
sangat baik,4,positif
mantap sekali banyak yang baru,5,positif
bagus sekali mantap,5,positif
pemain lama bersemi kembali 😁,5,positif
bagus,5,positif
kenapa sih COC sering DC jaringan nya jelek terus,1,negatif
"udah lama nqqa main pas main sdh bnxak yx berubah ternyata,,di bilang game lama tapi terserah saya enjoy dngan coc mantap saya senang n suka 👍👍👍",5,positif
Sering update versi terbaru tapi ntah kenapa slalu DC pas attack biasa/war. tolong di perbaiki jangan sampe terjadi DC pas attack . mungkin clasher mengalami hal yang sama,2,negatif
mantappp,5,positif
Lumayan seru,4,positif
chalsh of clans ini suda sangat bagus karna gk mesti nunggu latihan pasukan uda bisa langsung nyerang,5,positif
"Sudah mulai bagus, sya sudah mainkan game ini sudah lama, harusnya klo untuk up hero engga ush pakai builder lagi sama seperti up hewan tidak ush pake builder lagi. Dan setelah pembaharuan sering DC ya, knp ya..??? sama utk pembalasan desa yang di serang ko shiled lama bener, klo memang utk pembalasan setelah desa di serang klo harus mengunkan game tidak apa deh..",3,positif
strategi nya bagus cuma aku inggin balon di kembalikan makasi,5,positif
jaringan buruk padahal jaringan saya full normal,1,negatif
baik,5,positif
keren,5,positif
game nya seru,5,positif
terbaik tp klu bisa jgn terlalu bnyak up ...dan uppp,5,positif
iseng,5,positif
gamenya sangat seru dan sederhana sekali,5,positif
aku sudah game ini.sangat menyenangkan,5,positif
bagus,5,positif
nice game.,5,positif
game nya sudah tidak seru saya th 5 selalu dpt desa bot dan sedikit mendapatkan piala nya,1,negatif
ada pemain weker,5,positif
ok,5,positif
mantap,5,positif
Game nya mantap banget,5,positif
Mempertahankan player memang sulit moga tetap rame keluar sendiri pas war,5,positif
mohon di sediakan lagi eagle ( artileri elang) di th 17.karena senjata itu yg ampuh. percuma dr awal di tingkatkan susah payah pas sampai di TH17 artileri elang malah hilang,3,positif
Bagus sekali,4,positif
bagus,5,positif
tiap gw menang masa dapat 5 piala kalau kalah piala gw ngurangin jadi 11,1,negatif
👍🏻mantap,5,positif
"Mantap bet, apalgi update terbaru makin mantap",5,positif
game ini sangat seru dimana kan,5,positif
"apalah nii, padahal udah 100% kok gak ke instal game nya, tolong di benerin bug nya",3,positif
Sesuai mantafffgf jiwa,5,positif
sangat bagus,5,positif
"saya bermain di th 9,dan pas saya mau nyerang semua nya th 11 ini gk masuk akal, saya masih pemula tolong ini dari pihak coc.",2,negatif
"di ksih lawan ga sebanding,saya msih th 9 masa di ksih lawan th 11-12 hmpir ga pernah dapet th 10 apalagi 9,mohon keseimbangan nya.",1,negatif
bagus banget seru sekali sama gak terlalu pro musuh nya,5,positif
"lagi warna tiba2 keluar sendiri,internet bagus malah kluar tiba2 terus ga sekali atau dua kali kek gitu..",1,negatif
game nya bagus tingkat kan trus ya,5,positif
mantap 🗿,5,positif
bagus gem nya santai tapi harus konsentrasi,5,positif
semakin seru,5,positif
BROKEN NETWORK,1,negatif
"dari Bintang 1, sekarang saya naikkin jd bintang 5 krna update tahun ini sesuai ekspektasi sya😁",5,positif
"game ini sangat mantap dan seru banget gk bikin bosan,buruan download sekarang",5,positif
Bagus semakin keren Updatenya,5,positif
good job ilopyou very very so much,5,positif
GAME NYA ASIK UNTUK DIMAINKAN,5,positif
"gemenya bagus banyak event seru,aku udah lama main game ini seru bet walau harus nunggu lama buat upgrade bangunannya hehe",5,positif
"game babi, gak jelas co.. ganti akun lama yang sudah th 11 GK bisa².. game babi",1,negatif
baik,5,positif
mantap,5,positif
game nya bagus,5,positif
banyak bug nya skrng' aneh tiap nyerang langsung muat ulang terus padahal sinyal bagus,1,negatif
guys aku dulu 2021 aku dlu balai kota ku level 10 akun nya hilang karena aku main nya 1 hari GK istirahat GK ad terus aku kena ben terus aku ganti game ff aku jual akun ff terus orng nya main Coc juga dapat dia akun coc nya byy,5,positif
game sangat bagus,5,positif
bagus,5,positif
game nya bagus,4,positif
baper woooooo,5,positif
game nya bagus seru lagi,5,positif
game nya udahh baguss si tapi aneh suka kadang* mau login mntall* mulu asw,3,positif
gem nya sangat bagus,4,positif
game yang enggak ada matinya dri aq muda sampai tua enggak ada jenuhnya,5,positif
cukup menyenangkan,4,positif
ok,5,positif
saya usaha lama main tapi akun saya tidak bisa diakses saya lagi karena saya baru masuk udah ada penghalang bagaimana saya tekan akun saya di google gak usah dowlond gem yang jelek udah enggak bagus lagi beda sama dulu masih enek ini sekarang heh mala jelek dan kata pakai bahasa Indonesia ternyata bahasa Inggris,1,negatif
seru dan menangtang,5,positif
bagus,5,positif
tolong developer perbaiki kesalahan sambungan saat nyerang desa lawan malas muncul kesalahan jaringan padahal jaringan bagus tapi yang jadi masalah kita harus login ulang gem nya jadi pertarungan melawan desa lain jadi langsung selesai bukan nya menghubunggkan ulang ke dalam pertarungan nya,4,positif
bisa gak bisa pun gem nya bagusss betttt,5,positif
Kebanyakan jeda ulang hampir seminggu bisa berapa kali,2,negatif
parah sekarang kesringan banget maintenance nya gak jelas azu,3,positif
apdat apdet aeeeeeee,3,positif
Di perbaiki dong soal jaringan nya jaringan kami di sini bagus2 kok loat mulu udah gitu keseringan updatenya,1,negatif
dikit-dikit update mulu njir lh kasian yang hp ny kentang klo mau main coc tuh susah,1,negatif
dikit dikit update dikit dikit update..dikit dikit pemeliharaan dikit dikit pemeliharaan.... game yg lain juga jarang update jarang pemeliharaan update dan pemeliharaan nya sudah punya waktu nya... ini mah tiap Minggu update tiap Minggu pemeliharaan...gak asik tau...,2,negatif
kocak lu minnnn ngadain tropss event sering banget... bukan y seru malah ancur terus base y,1,negatif
"game kelur trus, mau masuk susah, tolong dong di perbaiki",4,positif
"kasih rurun lagi lah harga tembok nya,masih mahal itu, masa di th 12 tembok harga nya 1.500.000",5,positif
