content,score,label
"lumayan ,oke juga game ya cuma yg aku GK suka ada bis yg nabrak setelah bis itu lewat ada bis lagi di depan 😭😭😭jadi aku kasih rat 4 aja ya 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",4,positif
Game Ini Sangat Bagus Dimainkan,5,positif
seru,5,positif
gamenya seru dan bagus wajib download sih,5,positif
game ini sangat bagus dan update dengan cepat dan keren,5,positif
seru sih ngisi waktu luang,5,positif
bagus sih tapi aku udah pering kat 2 juara terus tapi pas apdet tiba tiba aplikasi nya ga ada,4,positif
Mantap,5,positif
byk iklannya yg ganggu,1,negatif
sedih banget liat cerita nyatanya jek semoga bapak pembuat game sehat selalu,5,positif
bagus,5,positif
bagus gak loading yapi mahal mahal kalo mau beli,5,positif
ada event croosy road bang. tapi gak ada yang event pac man?,5,positif
seru,4,positif
tolong arena subway city diperbaiki bug saya geser ke kiri karakter belok kanan dan sebaliknya saya lompat karakter malah berguling dan saya geser ke bawah malah melompat,2,negatif
game yang sangat seru,5,positif
game nya bagus,5,positif
tolong kurangi memperbarui,1,negatif
Seruuuuuuuu,5,positif
kok reverse challenge eror nggak bisa digeser,3,positif
sangat membantu jika bosan buka sosmet dan game nya bagus,5,positif
bagus banget🥰😘,5,positif
dak pacak apdet,1,negatif
seru banget apalagi ini offline seru banget kalau aku lagi mudik main ini bocil bocil pada mau minjem,5,positif
Sangat seru banget,5,positif
bagus kok permainan nya 👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌 perfect,5,positif
game nya bagus aku suka,5,positif
"this is crazy, setiap updatenya pasti bakal ada board baru, karakter baru, dan tantangan event baru. Gila sih effortnya buat collab kerasa banget di gameplay, mulai dari tampilan sampai musik menyesuaikan banget.",5,positif
seru banget,5,positif
aplikasi ini sangat bagus sekali,5,positif
bagus,5,positif
game nya bgus,1,negatif
seru,5,positif
sangat bagus,5,positif
game ini bagus sekali,5,positif
gameya seru,5,positif
lari terus lari terus!!,5,positif
"Game nya seru banget ga pernah bosen mainnya, recommended buat kalian kalo gabut gais",5,positif
tidak bisa di doloud,1,negatif
bagus banget sih permainan ini ratingnya 10 per 100,5,positif
geme nya bagus seru banget terima kasih yang memebuat geme ini aku kasih bintang 5 karna bagus,5,positif
"Bagus banget, dan nggak ada bug. Kok kalian banyak yang bilang ada bug",5,positif
game nya bagus😍😍😍,5,positif
game yang sangat seru bisa untuk kalau lagi gabut,4,positif
pas ugede susah banget ugedenya padahal dah kuapus yg mainannya keras 😡😡,1,negatif
bagus tapi bagus,5,positif
Gamenya seru grafiknya bagus,5,positif
bisakah duarasi iklannya bisa di cepatkan misalnya 10 detik. jika iklannya selama 30 detik itu bagi saya kelamaan,5,positif
oke,3,positif
mantap,5,positif
wow,5,positif
ini game seru bikin nagihhh,5,positif
game nya bagus kok udah itu aja,5,positif
sangat menyerukan dan memotivasi untuk konsentrasi,5,positif
sumpil ni game bgs bgt,5,positif
bagus banget gemnya seru deh pokoknya,5,positif
Anjir ini gemya bagus banget aku suka main gem subway surfers nya baru lagi ya Coi polisi nya lucu banget pakai kostum? 👍👍😊😊❤️❤️,5,positif
"Game subway surf memang terbaik, dari tahun 2020 saya memainkannya sampai sekarang masih seru,eventnya juga banyak + menarik,hadiahnya bermacam macam.Saya berusaha mendapatkan peringkat paling atas untuk mendapatkan juara 1.Ga pernah bosen memainkan game ini",5,positif
bagus sih game ini kalau gak ada paketan tapi game ini tetap seru,5,positif
kenapa hero skin nya hilang pdhal saya selesaikan quest tiap hari mlh ..hilang percuma mainin ..buang waktu GK dapet apa apa ..diganti sama baru ...ulang lagi ...percuma .. ngebosenin GK bisa di koleksi..,5,positif
permainan nya bagus banget sumpah yang belum download wajib download,5,positif
saya rasa game ini sudah bagus tapi coba buat ada fitur multiplayer biar seru pasti akan banyak lagi pengemarnya,5,positif
sangat seru,3,positif
"Bagus"" semoga dpt thrr",5,positif
bagus aku suka bgttt😀😀😀,5,positif
bagus banget deh pokonya👍🏻👍🏻🤩,5,positif
"sangat seru,",5,positif
Bagu dan seru,2,negatif
Sybo games aku penasaran tentang Rilisnya Game subway surfers Crossy Road apakah itu mini Game 🎮,5,positif
Menyenangkan,4,positif
di per barui jadi makin burik grafit nya😂,3,positif
"permainannya seru dan bagus tapi,jelek",5,positif
Game yang bagus untuk sekedar hiburan.,5,positif
"keren banget tapi sekarang banyak banget event jadi kangen subway surfer yang dulu, jadi kumohon tambahkan subways surfer legacy yang versi dulu",5,positif
game nya bagus dan seruuu,5,positif
good,5,positif
cukup keren dan seru banget 😊😊👍😎😎,5,positif
lumayan sangat bagus,4,positif
menyenangkan~,4,positif
"game ini adalah salah satu game kesukaan ku apalagi offline, cocoknya game ini pas lagi bosen apalagi pas rebahan aku kasih bintang 5 karena game nya selalu update😁",5,positif
game nya bagus dan seru,5,positif
"game nya bagus,seru,dan menyenangkan,aku sukaa bangett mainn game iniiii,wajib coba sihhh.inti nya game nya bagusss bangettt,ak sukaaaa.",5,positif
lariiiii😨,5,positif
Mantap,5,positif
aku cuma bisa bilang kalau gam ini seruuuuu banget👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,positif
"Sangat Bagus 👍.Tapi kekurangannya : Kalau lg Event belum sampai beberapa minggu udah disuruh UPDATE, jd data ku cepat habis 😩.Tapi gpp lah udah bagus Terus dikembangkan. 😇",5,positif
makin lama makin keren,5,positif
serunya,5,positif
Kenapa saya gak ada updatenya,5,positif
game Bagus dan lumayan seru😁🙏,5,positif
aku sangat senang,5,positif
bagus 👍👍👍👍👍👍👍😎😎😎😎😎😎😎,5,positif
gk seru,2,negatif
ok lah tpi aku kasih 4bintang aja soalnya aku pas main aku punya kunci tpi pas main mat* aku mau pake kunci kunciny gk ada,4,positif
lumayan lah game penghilang rasa suntuk,4,positif
bagus bgt,5,positif
Game nya bagus. Sekarang udah ada event. Semangat!,5,positif
seru banget sih game ini wajib kalian main kalo lagi bosen,5,positif
game nya bagus buanget misi misi nya juga seru banget tapi game nya jangan di update mulu susah kalau kayak gitu belum beberapa hari aku mainin udah di update aja,5,positif
gem nya seru banget tapi yang diawal awal kurang cepat ga kaya dulu,5,positif
game bagus tapi aku mau gratis rocky Mumbai holinya,5,positif
Keren,5,positif
karena dengan aplikasi ini saya bisa menginstal aplikasi atau game,5,positif
sangat asikk,4,positif
agak seru tapi bisa main gantian dan karakter dan hoverboard nya banyak,5,positif
permainan ini seru tapiii semakin lama mainnya koinnya makin banyak tapi cuma diambil setengah,5,positif
ok,5,positif
game nya seru bikin otak ku semakin focus,5,positif
gamenya sangat seru aku suka jadi aku beri rating bintang lima,5,positif
mantap,5,positif
👍,5,positif
"2015 - NOW Sepuluh tahun saya memainkan game ini dan tidak pernah merasa bosan. Subway Surfers menjadi satu-satunya game yang ada di ponsel saya. Semoga Subway Surfers membuat edisi berseluncur di Indonesia. Bravo, Surfers!",5,positif
seru,5,positif
ngelag gska gbs main nglag mlh pdhl jringan lancar dn memo ksong mlh nglag huh kacaww,1,negatif
bagus sih tapi kadang kadang iklan terus tpi aku suka sama. game nya,4,positif
game ini sangat old,5,positif
UDAH SULTAN SULTANYA AKUN SUBWAY SURF EHH MALAH AKU HAPUS DAN AKU AKUN AKU ILANG,5,positif
gemnya sudah bagus dan menyenangkan tapi ada kekurangannya yaitu lari nya pas player nya lari. lari nya itu jelek banget kayak zombi pulak makanya saya kasih bintang 4 kalau sudah di perbaiki saya kasih bintang 5,4,positif
aku suka banget permainan ini dan ini ni permainan nya banyak orang nya jadi bisa ganti ganti gitu,5,positif
Game Legend🤯👍,5,positif
game ini sangat bagus buat orang yang baru putus sama pacar,5,positif
"seruuu, baguss bangett",5,positif
seru banget gays,5,positif
bagus,1,negatif
nice game,5,positif
aku yang empar tanaga ama ga amhan aanvsan sa. s c ala,5,positif
sangat seru dan cocok untuk mengurangi rasa gabut/bosan👍🏻👍🏻,5,positif
aku sama adikku main ini di HP ayah ku.. tapi kaynya masih ad yg kurang dehh,4,positif
seru bangett bintang lima 5⃣,5,positif
"seru banget dah game ini,terus offline lagi aduhhh",5,positif
mainan nya seru banget kalo lagi bosen tingal main ini seru banget,5,positif
game yang bagus aku baru tahu ada game sebagus ini aku seperti di angkasa,5,positif
mantap 🫩 🫆 🫟 🪏 🪾 🪉 🫩 🫆 🫟 🪏 🪾 🪉 🫜 🫆 🫟 🪏 🪾 🪉 🫜,5,positif
game ini sangat di sukai oleh anak saya,5,positif
"permainan nya tidak begitu menegangkan,seruuu😚",5,positif
"Suka banget dengan game offline kayak gini, bahkan sangat terhibur, game ini membuatku ketagihan memainkannya juga yg membuat aku sangat suka game ini karna gamenya bisa dimainkan di saat tidak punya kuota, internet dan wifi. Suka sekali dengan gamenya❤",5,positif
Main seru dan hepi,5,positif
seru,4,positif
lumayan untuk kegabutan,3,positif
gamenya bagus buat gabut klo lagi kga ada sinyal,5,positif
aku suka game ini tapi ada satu yang aku gak suka bercanda aku paling suka game ini selamat anda kena preng,5,positif
bagus dan menakjubkan aku happy,1,negatif
bagus banget rekomen si kalo lagi gabut cocok nih,5,positif
permainan nya seru kali bisa bikin tren hurup,2,negatif
makasih,5,positif
bagus aku sukak,5,positif
game ini sangat seru,5,positif
seru tapi abdet lagi aku soalnya udah dapet,5,positif
cukup bagus,4,positif
"bagus banget game nya, offline lagi, aku paling suka yng game kyk gini ni offline sama setiap update animasi nya bagus bagus banget aku suka",5,positif
game bagus,1,negatif
nice game developer,5,positif
bagus banget game nya aku jadi ketagihan mainin gamenya,5,positif
permainan nya sangat menyenangkan tapi subway surfers sekarang tidak sama seperti yang dulu jadi kurang menyenangkan 🙏🙏🙏,1,negatif
bagus,5,positif
"seru ,sering update ,bagus keren ⭐⭐⭐⭐⭐",5,positif
"permainan ini enaknya bisa pake kuota atau ngga juga bisa,mana rame banget lagi cobain gih",5,positif
asik,3,positif
Sangatta seru,1,negatif
game nya seru,4,positif
sangat menghibur,5,positif
SERU BANGETZZZ GAME FAV AKU LAGI GABUT GAADA KOUTA YA MAIN INI SUKAAAAA DEHH MUAH MUAH DAN LOVE SEKEBON BUAT YANG BIKIN GAME INI<3😻,5,positif
oke,5,positif
lumayan offline😙,3,positif
game ini sangat bagus dan bisa buat mengisi waktu luang saya suka dengan game ini 👍🏻👍🏻,5,positif
sangat seru jika dimainkan dan bisa dimainkan pada saat offline,5,positif
"really good game, i like it",5,positif
game nya seru★<)>,5,positif
bagus sih tp agak leg dikit,5,positif
game nya ituu baguss bangett aku sukaaa,5,positif
seru banget 🤩🤩🤩🤩🤩,4,positif
bagus,5,positif
keren,5,positif
gem nya bagus banget aku suka ❤️❤️❤️❤️,5,positif
Game ini seru banget kayak aku ada di kereta aku kasih bintang LIMA bisa main sepuas puasnya,5,positif
ganteng soalnya,5,positif
gemnya bagus dan juga bisa offline cocok buat kalian,5,positif
sangat baik dan seru sekali bagi kalian ❓,5,positif
ini adalah permainan waktu saya masih bayi sudah membuka hampir semua karakter Terima kasih telah menemani saya,5,positif
bagus bagus tapi susah,5,positif
saya suka main seru 😊😊😊😊😊😊😊😊😊😊😊😊😍😍😍😍😍😍😍😍😍😍😍😍,5,positif
bangkrut ajah geme nya jelek banget,5,positif
jelek banyak bug gak manuk akal keretanya sama polisinya 🔥🔥🔥🔥,1,negatif
gamenya seru sekali mantap 🥳🥳🥳🥳💯,5,positif
bagussssssssss,5,positif
gem ini seru di mainin kalau lagi gabut aku kasih bintang lima deh,5,positif
"gw mengalami sedikit masalah, yaitu masalah login, terkadang gak bisa login, mau itu menggunakan google ataupun Facebook, Tolong lah developer, gw kecewa banget sumpah, gw mau login ke akun lama gw, padahal udah connect dengan akun google dan Facebook, tapi masih gak bisa",4,positif
seru sekali,5,positif
Pokonya rame,5,positif
game ini seru 💞🥰🤭🥳💯☺️🙏👍💝😘❤️🤩😍🥰😌🎉🎊🔥✨💖💗💓💕👍👏,5,positif
"lumayan bagus,tapi GK bisa menghindar dari coinnya",4,positif
seru banget bisa melatih kefokusan👍,5,positif
seru banget mainnya,5,positif
"game nya bagus,,seru untuk di mainkan👍👍👍😊😊😊",5,positif
lumayan bintang 🌟🌟🌟🌟🌟,4,positif
Level 62,5,positif
geme nya seru dan juga asik,5,positif
bagus banget gamenya cok kalian harus download pokoknya game yang seru bener cu cuk,5,positif
pokoknya game ini seru banget . bisa dimainkan di waktu lagi gabut . pokoknya the best lah game ini,5,positif
baguss,5,positif
bagus😎,5,positif
seruuu yayayayaa,5,positif
"gamenya seru banget aku jadi gak bosen deh pas gak ada data soalnya gamenya itu gak pake data makanya aku suka, jadi aku kasih bintang lima yaaa",5,positif
bagus banget,4,positif
mantap,5,positif
seru banget,4,positif
aku dari kecil suka main ini sampe sekarang masih seru,4,positif
gemnya bagus,5,positif
mendownload ini hanya untuk sebuah kenangannya saja,5,positif
jelek 🤮🤮,5,positif
seru,5,positif
bagus banget,5,positif
baguss bnget,2,negatif
seru Banget,5,positif
bagus,5,positif
game nya enak banget dan gak sering nge lag aku kasi bintang 4 duluu soalnya ada iklan nya juga,4,positif
woy update Mulu males gw buang buang kuota aja gak jelas gem ini iya jadi buat aja gem ini biar gak update lagi udah seratus season ini,1,negatif
Aku suka permainan ini,5,positif
game nya sangat seru game ini cocok sih untuk yang suka agrenalin pokoknya aku sangat suka sama game ini dehh😁😁😊😊,5,positif
keren banget game nya seru gk bikin bosen,4,positif
seru banget permainan ya,5,positif
nice game,5,positif
permainannya bagus banget kak 🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳,5,positif
menyenangkan,5,positif
game nya bagus banget,5,positif
Cepett bgtt,4,positif
game nya seru udah gitu doank,5,positif
seruu🤩,5,positif
game ini sangat seru😍🥰 walaupun aku sering kalah 😅😅tapi tidak apa apa tetap berusaha ya 😄😁,4,positif
boring,1,negatif
Game nya kaya cerita aku,5,positif
aplikasi ok,5,positif
permainan nya bagus banget,4,positif
saya sangat suka bermain subway surfers,5,positif
waailong bangus,5,positif
saya sudah tau di balik titik gelap permainan ini dan titik gelap nya itu sangat seram banget lurr dan kasian,1,negatif
kalau gabut bisa main ini hehe,5,positif
geme ini sangat seru,5,positif
gak dapat skin,1,negatif
emang terbagus,5,positif
aku memberi 5bintang karna seru banget ❤️,5,positif
permainan nya cukup bagus gak ada kurang nya bagus banget deh mainannya soalnya subway surfers nya bisa gak pakai paket hp bagus banget deh mainannya gak ada kurang nya ples bintang ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,5,positif
sangat bagus kan teman2,5,positif
bagus bangettttt karna Anka saya jdi lebih main game dari pada tiktokkan wae,5,positif
game nya sangat seru,4,positif
subwayy inii enak tanpaa internett jadii cocok buat anakk wiffi yang pergi jauh,5,positif
bagus banget,5,positif
"Asli dari dulu nih game gak pernah berubah, gw suka sih dari era 2019 covid sampe sekarang, dan Nostalgianya masih kerasa, Bagus Gamenya Sybo Games!",5,positif
bgus banget 🥵💋❤️❤️❤️❤️,5,positif
kenapa ya ini saya udah ngedonlod ini ya kan udah tiga puluh ya tiba2 balik ke1 lagi ini kapan selesai nya😫,1,negatif
taigak bisa di download 🔥,1,negatif
game ini seru nggak pake wi-fi lagi,5,positif
bagusss poll,5,positif
Bagus banget game ini,5,positif
ᴇɴᴀᴋ ᴋᴀɴ ɢᴀᴍᴇ ɴʏᴀ sᴇʀᴜ,5,positif
ini bagus banget buat aku gabut,4,positif
seru banget,5,positif
seru,3,positif
"gamenya sangat bagus,saya selalu jadi top global di game ini,aku rekomendasi sih untuk kamu yang hobinya main game offline dan kamu yang tidak punya kuota",5,positif
game nya bagus tapi ada bug yg menyebal kan contoh mati Tampa alasan tolong perbaiki game nya biar tidak ada bug,4,positif
"game ini bagus banget dan berkualitas, seru dan lain lain lebih serunya lagi gak pake data itulah sy berikan bintang 5",5,positif
