content,score,label
"anjir game yang bikin emosi baru juga pangkat elite udh di kasi dark sistem , saya heran masi aja ada orang kasi bintang 5",1,negatif
dark sistem moonton gajelas.saya jago tim cupu.semoga dark sistem dihilangkan,1,negatif
permainan sangat seruuu,5,positif
banyak drak sistem😡😡😡😡,1,negatif
macth making tidak adil aku selalu bertemu team nya bodoh dalam bermain sedangkan team lawan jago,1,negatif
musuhnya sih gampang tapi timnya kaya hewan,1,negatif
"Please update Mobile Legends again because there is something going viral, the fragrant room is there, hopefully it will be removed!!!!!",2,negatif
oi toon banyak bet dars system di sini males ga di epic ga di legend sama banyak dars sistem awas gw ampek turun ke epic ga bakal gw main ml lagi beneran awas aja lu beneran gw ini,1,negatif
"ngasih player dark sistem mulu, heran",2,negatif
mantap,5,positif
game nya sangat bagus tapi saat baru mendonloud kita harus menunggu lama agar konten mlbb nya ada grapik nya tolong di percepat ya moonton,5,positif
monton kan gw afk gw pakek Fanny di joki monton mantap bisa 8 kabel tapi kekurangan nya satu retri busuk,5,positif
good game,5,positif
mlbb sangat seru mainkan dan musuh musuh yang seru,4,positif
fix jaringan delay please Woi di baca ga sih montod,1,negatif
Ukuran makin lama makin besar tolong di kecilkan ukurannya kasian hp ram 3.....ama nih iklan rada rada rusak 🗿🗿,3,positif
sangat seru,5,positif
Game bagus tapi sku selalu dapet tim trolll 😤😭😭,5,positif
banyak draksis tem banyak orang bacot gw main kalah Mulu gw main nya jadi males,1,negatif
gem ini sagat bagus sekali. sagat mengikhlaskan mut,5,positif
game ini sangat menarik!,5,positif
pelit sekin,1,negatif
sinyal jelek,5,positif
"Diluar matchmatching yg tidak adil, sistem laporkan pelanggaran hancur parah, jelas"" orang afk,ngetroll,feeder, sampai komentar sangat kasar di match maupun album orang dianggap tidak melakukan pelanggaran, ga layar buat dimainkan dan keluar duit lagi utk game yg sistem nya hancur total",1,negatif
terbaik dari masa ke masa,5,positif
bagus kok Game nya,5,positif
seru,5,positif
gme burik,5,positif
game ini sangat seru,5,positif
Gua bywan minion ga adil game rusak banyak draksistem lagi betulin tuh game,1,negatif
game bikin stres masa dikasih tim beban dari mytich sampe ke epic lagi tolil,1,negatif
"keren banget kalo main GK ngeleg kayak dlu,tapi ini di grafikin tinggi GK ngeleg udah makin keren,eventnya juga keren banget",5,positif
ml semakin mantap,5,positif
sistem match making nya kaga jelas gw ketemu musuh jago sedangkan tim gw kaga jelas tolong dibenerin ya montoon,1,negatif
"gosh di mainin ni game tolol, masa gua 1 bintang lgi mytic di kasih ls 14 kli",1,negatif
makin hari makin banyak bug nya bagusan game sebelah,1,negatif
moonton kurang mengasihi playernya yang dapat kalah terus moonton tidak bisa melakukan hal seenaknya saja demi keuntungan dirinya sendiri,1,negatif
saya sangat suka gema ini,5,positif
udah MVP malah kurangin kan capek udah main 17 menit atau nggak 18 menit capek nak 😩😟😕,2,negatif
bagus,5,positif
seru,5,positif
"tingkatin yang mode offline lahh, masa hero offline nya itu itu aja? kan hero ml tuh bnyakk kenapa hero offline nya itu itu ajaa? and masuk akal dongg, misalnya ada player milih nana jangle kan ga lucu..",4,positif
game ini bagus banget tau setiap main pasti banyak karakter yang bagus terus kalo beli karakternya itu murah terus game ini ga ribet jadi game ini aku kasih 🌟 🌟 🌟 🌟 🌟 bintang.,5,positif
moonton jgn terlalu banyak kasih darksistem,4,positif
GW UDAH TOP UP 2000 DM TAPI GAK DAPET ALPHA LEJEN JADI BOLEH GAK KASIH BERUNTUNG PLAYER BARU!!!!,3,positif
"benerin server, aneh banget sinyal bagus hp lancar layar ga jalan",1,negatif
"jembud. perbaikilah gameny, gara"" ni game gua berantem lgi sma cwe gua bgsd",1,negatif
jelek moonton nya pilih kasih game nya aku setiap rank malah di kasih yang gak bisa main terus,1,negatif
"game rusakk, bnyak yg ngechit, giliran kita afk baru kredit skor nya kurang,banyak player jago karena rw doang",1,negatif
agak ngelag,4,positif
berikan sy win strek dan sy akan memberi bintang 5,1,negatif
game burik tidak berpendidikan,1,negatif
Aku menyukai game ini,5,positif
bgs saya bisa dapat skin gratis terima kasih moonton,5,positif
Game Nya bagus dan banyak event yang menarik Saya kasih Bintang 5 🌟🌟🌟🌟🌟 Dan tambah kan event yang menarik lagi moonton,5,positif
game nya seru banget,5,positif
"moonton kalo ngasih musuh yang ngotak dikit lah,gua dah losestreak sampe rank ku turun,jgn gitulah moonton,rankku sampe turun,sampe turun🤬😭😭😭😭",1,negatif
biar pun dapat team boot tapi ttp di nikmati gamenya,5,positif
monton anj wifi gua bagus masa lag jaringan merah tolol baiki monton,1,negatif
permainan nya sangat bagus,5,positif
time it money brother,5,positif
moonton tolong hapus drak system,5,positif
magic chas gak bisa di mainkan,3,positif
game nya sudah bagus bisa saja saya memberi 5 bintang jika tidak ada dark system dan orang yang berkata kasar event nya juga sudah bagus mungkin itu saja yang saya alami l,4,positif
"seru , apalagi mau ada Collab antara MLBB X NARUTO",5,positif
Baik,5,positif
ɓujang kau kasih musuh gak ngotak lu beri aku gak hoki,1,negatif
bisa ngga ya 2 akun mlbb dijadiin satu/digabung,5,positif
Game buruk main buat seneng malah kalah Mulu. hapus aja mending dari pada kalian stress main Game,1,negatif
bagus game nya,5,positif
saya menyukainya dan game sangat Bagus,5,positif
"saya sudah main 10 kali, menang cuma 2 game ini sangat seru",1,negatif
moonton kasih lawan yang gampang tim dark sistem lawan jago 1 bintang lagi padahal mau ke mytic malah kalah gitu mulu moonton mah,5,positif
muntun pilih kasih lawan dikasih menang terus aku kasih tim bot,1,negatif
real kah Collab sama Naruto?,5,positif
game yang bikin senang dan emosi,5,positif
"team nya gajelas bikin wr hero saya turun,setiap main serius selalu ada yang trol",1,negatif
kalah terus ga pernah menang,1,negatif
permainan perusak mental,1,negatif
game ini seru tapi ada dak sintem,5,positif
ini game ini kenapa saya padahal tidak melakukan pelanggaran akan tetapi di tulis di riwayat kredir skor saya telah melakukan pelanggaran sistem padahal saya hanya main biasa,1,negatif
game yg sangat bagus,5,positif
game ini bagus,5,positif
lumayan,3,positif
pertama temen kita gampang mati. kedua musuh kerusakannya besar banget. ketiga selalu kalah mending HOK dari pada MLBB,1,negatif
Game yang seru dan menantang,5,positif
"MOONTON INI SAYA ADA BUKTI YA, SINYAL BAGUS TIBA"" LAG, ITU CHEAT APA EMANG DRI SERVERNYA SI, SETIAP MAIN APA"" LAG APA"" LAG, SAMPE GW REKAM LAYAR INI PERTANDINGAN, LU NIAT GA SI BIKIN GAME, APA CUMAN KORUP DUIT LU DRI HASIL DIAMOND, GILIRAN GAME ADA PROBLEM GA PERNAH DISELESAIN, SEMENJAK UPDATE ML JADI RUSAK GA KAYA DLU GA ADA APA"" SEKARANG PROBLEM MULU",1,negatif
tambahin sistem mundur pas replay😞,5,positif
Huu plagiat L.O.L,1,negatif
"hilangin dark sistem lah muntun cape kami yang player"" solo gini tiap main ketemu tim poke",5,positif
bisa kasih tim yang bener ga,1,negatif
Gak support buat device kebawah,1,negatif
gamenya bagus banget tapi ada kendala saat saya mau menghubungkan gmail saya terhadap game ini,2,negatif
gem nya banyak draksistem tolong di perbaiki monton gua mau honor tolong lah,2,negatif
untuk gem sudah bagus banget tapi tolong banget drak sistemnya tolong banget moonton,4,positif
game ini sangat bagus untuk dijadikan tempat untuk menyimpan,5,positif
mantap,5,positif
kok lort nya gini si ga seru banget,1,negatif
"Gamenya bagus ,Tapi tolong diperbaikki bug nya",5,positif
sangat menyenangkan,5,positif
gacorrr pake argus,5,positif
geme babi,1,negatif
"game yang sangat bagus, bekerja sama tim, yang walauoun dapat dark sistem kadang-kadang tapi sangat bagus",5,positif
enak seru biasanya bikin kesel tapi seru asik ga bikin bosen,5,positif
"yg belum dowload jangan coba2 download, gamenya sangat tidak menyenangkan, bikin stres,developer nya kikir, pelt,",1,negatif
dapat dark system terus,1,negatif
saya sangat suka mobilegen mantap,5,positif
lumayan buat isi waktu,5,positif
"game nya baguss, saya sampai epic loh",5,positif
SAYA INGIN MENANG MOONTON. BERIKAN SAYA WIN STREAK 1000000× . SAYA SELALU SAJA KENA DARK SYSTEM . SAYA INGIN MENANG MAS MOONTON,1,negatif
game nya sangat seru menegangkan dan penuh kesabaran dengan game yang mempunyai banyak kutukan seperti sudah legend 1 B5 malah ketemu dark sistem tapi itu sudah biasa malah membuat game nya menjadi game yang menguji kesabaran,5,positif
ok 👌👌👌,5,positif
Game nya seru buat nambah stres,5,positif
Sangat seru tetapi tolong kurangkan dark system',5,positif
"game nya mah dah bagus ya ni, tapi banyak drak sistem musuh nya jago giliran aku aja bot",1,negatif
gamenya seru banget,5,positif
makasih,5,positif
menurut ku bagus tapi kurang gada skin gratis kayak ff jelek,1,negatif
"game mobile legend ini emang game paling Sesad karena banyak di kasih dark system ataupun tim yang enggak seimbang contohnya seperti di kasih tim kayak komputer dan musuh yang pada jago-jago. game yang satu ini memang bikin emosi karena sudah capek-capek main berusaha naikin rank malah di kasih tim kayak komputer dahlah, game mobile legend adalah game dark system, gampang ngelag jaringannya moonton emang system nya di luar nalar bye game dark system yang bikin emosi setiap player",1,negatif
game terbagus,1,negatif
game nya seru sangat bagusndan cerita hero nya seru dan misteri,5,positif
bagus,4,positif
kenapa unduh konten jadi penyimpanan penuh tolong jangan unduh konten soal nya penyimpanan suka penuh.jadi ku kasih bintang 1 dulu😭😭😭😭😭😓,1,negatif
moonton te adil kasih gu team beban,3,positif
seru,5,positif
please return the emblem to its original state!!! and return the build to its original state???,1,negatif
suka ngebag sendiri,1,negatif
非常好，但我不知道怎么玩 ml 😑😑😑,1,negatif
jelek game ya sangat jelek,1,negatif
"Game nya seru tapi kasih tim nya jangan yg dark sistem + ga bisa ngasih tim, kasih tim yg bener minimal lah moonton",5,positif
kata pacar aku ga boleh main lagi,1,negatif
"Sorry, but after the latest patch update where you can choose a role before the match, it actually makes the game inefficient, because every role division in the draft pick is not in accordance with the role that can be played. Maybe for improvement, my suggestion is not to give a minimum number of roles to choose from when playing, because it makes everything messy, can we just choose one role? then if it's too heavy I hope just delete this system.",1,negatif
tolong kredit skor perhari pemulihan nya jangan 3 saya mau push rank tak bisaaaaa butuh 2 minggu buat naikin,3,positif
ok,5,positif
Aku suku sangat dengan game ini,5,positif
"Sangat seru,dan semoga bisa kalahin honor",3,positif
jagn kasih gw tim dark sistem ya,5,positif
jelek sering relog,1,negatif
GAME Ini sangat seru!!!!!!,5,positif
"lawan nya selalu susah jadi kalah terus, gak kasihan sama yang baru bisa main masa lawannya gak sebanding",1,negatif
sangat bagus dan semoga ke depannya akan lebih menarik peminat gema ❤️😋,5,positif
mantap kali,5,positif
enak banget game nya,5,positif
jelek,1,negatif
game anda terlalu tidak seimbang bung,1,negatif
enak gemnya monton aku kasih sekin geratis ya,5,positif
Kacau udah topup 500k dm lbih tpi gk dapat tikett untuk ngespin event 11.11,5,positif
"game nggk jelas, servernya rusak .",1,negatif
aku minta di kasih wins trik dong monton,5,positif
sangat keren dan sangat bagus plissss monton kasih saya skin argus,5,positif
"Bagus sih bagus. bagus banget malah tapi dikasih dark system mulu kan jadi males mainnya. Tolong kasih saya menang monton kalau dikasih gua jadiin bintang 5 klo bisa sampe 10 sangking bagusnya tapi kehalang sama player dark systemnya makanya dengerin monton game lu bagus banget kalau lu ga bikin semua player resah atau stres gegara dikasih kalah mulu contoh dark system paling sering gua temuin:saber roam+skin nanas, miya ngefeed, hanabi ngefeed zilong hyper player toxic player ga bisa main.",1,negatif
apik poll wes pokok e,5,positif
karena mantap,5,positif
Aplikasi nya sanggat baguss,5,positif
lag Mulu...game tak op... hapus aja....,1,negatif
"aku mau login tapi ga bisa nge stuck di logo ml nya padahal udah download 3 kali hapus lagi, download lagi 🔁",5,positif
game ini sekarang ga enak kalah Mulu dapet tim bocil.hapus aja lah game nya bikin emosi,1,negatif
game nya bagus banget,5,positif
bagus si tapi musuhnya gak imbang tolong ya monton dan terkadang rang kita apa tapi tim ada yang EPIC monton musuh Ama tim kita tu gak imbang kadang aku dapet vexsana jangler dyroth midlan gimana ni tolong ya di perbaiki lagi gem nya udah seru ko sebagai tanda terimakasih aku aku kasih bintang 5😭,5,positif
Ini game udh bagus tapi moonton sulit gamenya tolong kasih cara,5,positif
bagus banget tapi sering di hapus sama adek aku kalo aku dunglod pastti nggak bisa tapi aku harus sabar,4,positif
game tlol ngasi tim yg bener tlol,1,negatif
suka,5,positif
GAME KONTOLLLL DGN ALGORITMA KONTOLLLL KALIAN DEVELOPER BAGUS TUTUP AJA KONTOLLLL MASA ASAL MAIN RANK TIM MUSUH KUAT KALI RANKNYA SKILLNYA TINGGI KALI TIM SENDIRI CEM KONTOLLLL EMANG TOLOL KALIAN SEMUA KONTOLLLL BANYAK GAYA ALGORITMA CACAD..GAK TAU DIRI..KALAU SAJA ADA GAME YG LEBIH BAIK DARI KALIAN..LIHAT SAJA BERAPA BANYAK YANG UNINSTALL GAME KONTOLLLL INI..HERAN..GK PERNAH BENER DARI DULU..SELALU ANTI KRITIK..GK MAU MENDENGARKAN PLAYER..KALIAN MAJU SAMPAI TITIK INI KARENA PLAYER BUKAN?KONTOLL,1,negatif
woi moonton ngapa kau kasih tim gak guna semua harus aku terus yang ganlah cari namanya BP STRAR BAN DIA,1,negatif
Draft nya MOONTON Tolong!!,1,negatif
jangann pernah maen geme ini klo kalian ga mau setress,1,negatif
plis kurangin ms nya monton minimal ms nya 100 atau 50tolong dijawab ya bagus banget sih paling bagus game nya,5,positif
gm nya bagus,5,positif
suka udh biasa,5,positif
masa kuota baru beli mainya lah banget tambah pas lagi main dikeluarin Mulu padahal GK lagi mencet apa apa,1,negatif
Game rusak!! LS 15x berturut-turut Dari Mytich ⭐24 sebentar lagi honor Jadi Mytich ⭐6 game rusak!,1,negatif
jelek,1,negatif
monton ngasih tim ga prnh bnr gmna sih tiap hri klh mlu jdi mls maen ml,1,negatif
bagus,5,positif
developer aku suka games ini,5,positif
terlalu banyak orang yang merebut kan Lane dan harga DM nya mahal,1,negatif
Moonton ubalah peraturan kredit skor la gue afk garagara ada kepentingan dilaporin minus kredit skor gue ubahla,1,negatif
game nya bagus,5,positif
gem play nya bagus,5,positif
"game yang bagus tapi bikin emosi moonton memang pilih kasih buat ngasih tim di tambah dark sistem,coba aja ni game gk gua mainin mungkin hidup bakal lebih tenang...bukan bikin senang tapi malah bikin gk tenang",2,negatif
sangat bagus,5,positif
"game nya seru bgt akuu banyak dapet temen dari situ, cumann harus aku apus karna hape tidak mendukung",5,positif
analog kenapa lepas''terus sih tolong perbaiki,2,negatif
"game makin hari makin ga masuk di akal ,di rank kebanyakan trol, player beban semena-mena, cenderung lebih ke dark sistem yang merugikan player, terutama player solo,tolong lah temukan,dgn player yang seimbang,jangan dark sistem, moonton,mohon tanggapannya hal ini ✍️",1,negatif
"makin hari matchmaking makin gk jelas, di ksh team tolol smua klo gk feed ya beban,pantes mulai bagi"" skin gratis kalah saing ma hok matchmaking berantakan. di report pun gda respon hanys mengatakan tidak ad pelanggarn serius dengan KDA 0-10-6",1,negatif
Mantap coy keren aku menang terus,5,positif
Bagus tapikapan join sama Boboiboy,5,positif
saya sangat menyukai ini,5,positif
lumayan tapi sekarang kalo main rank satu kali menang satu kali kalah gpp grafik nya bagus dan ga ada bug atau gangguannya,5,positif
gamenya ga jelas nih jangan kasih hero hero susah dong moon tek,1,negatif
"game bkin stress kocagg, jhat bet dikasih musuh yg ga seimbang, mnding pindah hok musuhnya seimbang, ga ngestuck di rank yg sma trs ga dikasih keringanan juga kocag, dkit' gmpang kredit skor, susah juga mau dapetin skin event, gapernah tu gw dpt, msa musuhnya jago' tim sini bot smua kan kocag ya, maunya apa moonton?? tar ga lama seasons epic lagi wkwk, gmn bisa ngerank? dikasih tim aja ga bner wkwk",1,negatif
Oke lah,5,positif
"Berat banget main nya, selalu di kasih lose streak, di kasih tim dark sistem terus",1,negatif
kurangi dark sistem ya montoon,3,positif
seru dan bagus,5,positif
apa lah kau ni monton tim jelas² feder aku tadi ngin afk malah di kurang 15kreditsrok jirr,1,negatif
MLBB? oh ya saya berhenti main game MLBB di 17/9/2017. siapa bilang saya ngegame adventure setiap hari (tidak percaya orang lahir 1980>2006),1,negatif
game darksistem,2,negatif
jelek harusnya ga ada di play store tim beban jelek lagi burik musuh ngechat musuh map hack tim sembarangan main nya males gua trauma main ml males,1,negatif
